ghi,clear_sky_ghi,temp,humidity,district
5.0467,6.5825,26.25,37.96,Ambala
5.6354,6.9072,26.14,38.44,Ambala
7.2924,7.385,26.15,33.14,Ambala
6.395,7.1614,27.49,27.54,Ambala
6.1877,7.0618,27.34,29.7,Ambala
6.2868,7.1659,26.6,32.0,Ambala
7.6896,7.6978,26.47,33.21,Ambala
7.721,7.7371,27.96,28.72,Ambala
7.5766,7.711,29.45,24.19,Ambala
6.1109,7.4734,30.54,19.47,Ambala
6.9686,7.4875,33.4,21.62,Ambala
6.6922,7.223,33.92,23.94,Ambala
6.0062,7.0159,32.19,30.07,Ambala
5.9395,7.1515,32.62,25.19,Ambala
7.1664,7.5473,31.64,23.38,Ambala
7.645,7.8946,30.53,21.78,Ambala
5.97,7.4599,30.58,27.52,Ambala
7.8782,8.1125,28.58,24.69,Ambala
8.0366,8.2092,28.01,17.0,Ambala
7.4575,8.0978,29.11,15.59,Ambala
7.7035,7.9795,30.37,13.47,Ambala
7.2355,7.8281,31.11,16.18,Ambala
7.7203,7.9087,31.03,18.14,Ambala
7.6186,7.8274,31.56,15.08,Ambala
7.5607,7.7177,31.81,12.87,Ambala
7.9447,8.01,32.85,12.26,Ambala
7.7338,7.8394,34.32,12.43,Ambala
4.0229,6.4622,30.73,26.99,Ambala
6.1416,7.2307,32.84,26.91,Ambala
6.3034,7.032,30.46,35.8,Ambala
6.5837,6.875,29.94,40.64,Ambala
6.7411,7.0246,31.24,31.95,Ambala
6.5482,7.0157,32.63,29.54,Ambala
6.8023,6.9583,33.53,27.42,Ambala
6.2962,6.767,31.81,38.84,Ambala
6.6118,7.4045,30.91,46.7,Ambala
7.7081,7.7786,31.95,35.9,Ambala
7.7844,7.8998,33.36,31.76,Ambala
8.0614,8.1082,34.11,28.64,Ambala
7.907,8.0755,34.38,24.91,Ambala
8.2774,8.3472,34.07,21.65,Ambala
8.4504,8.4583,34.58,20.72,Ambala
8.4218,8.4384,35.47,18.56,Ambala
8.1036,8.1845,36.33,18.65,Ambala
7.7203,7.9394,36.16,17.87,Ambala
7.853,7.9469,37.27,16.49,Ambala
7.7126,7.7762,37.03,20.31,Ambala
4.7352,7.4945,36.03,27.41,Ambala
5.3633,6.9691,31.41,50.26,Ambala
7.842,8.1391,31.9,36.75,Ambala
8.2738,8.341,33.29,29.46,Ambala
8.0722,8.2586,34.57,27.55,Ambala
7.391,7.8139,33.83,31.54,Ambala
7.5264,7.7522,32.36,46.97,Ambala
6.9434,7.8118,31.42,45.36,Ambala
8.2246,8.2522,32.45,37.39,Ambala
8.1934,8.2464,33.86,35.59,Ambala
7.7062,7.8713,35.09,31.93,Ambala
7.7861,7.901,34.82,29.76,Ambala
8.0983,8.1226,35.38,31.8,Ambala
7.848,7.9243,36.03,29.65,Ambala
7.3987,7.6606,34.25,36.35,Ambala
6.6266,7.615,33.12,35.18,Ambala
7.0423,7.6586,34.38,30.08,Ambala
6.4433,7.6534,35.28,29.03,Ambala
7.6332,7.7587,35.42,29.96,Ambala
6.4754,7.7299,35.19,33.8,Ambala
7.1179,7.4743,35.62,37.72,Ambala
6.9509,7.2691,35.28,40.28,Ambala
6.8626,7.212,34.01,45.91,Ambala
4.0666,7.1614,33.3,49.88,Ambala
6.9382,7.1359,32.32,53.24,Ambala
7.1266,7.2878,33.8,41.07,Ambala
5.7055,7.5182,34.75,35.53,Ambala
7.0438,7.5065,34.41,41.0,Ambala
6.5275,7.487,34.49,47.09,Ambala
6.5081,7.1628,33.06,53.87,Ambala
4.7633,7.3877,31.52,58.69,Ambala
7.2905,7.661,33.59,48.97,Ambala
7.6834,7.9951,34.6,40.39,Ambala
7.2641,7.733,34.87,37.98,Ambala
6.6341,6.9494,33.58,44.95,Ambala
4.2778,7.0006,33.87,48.84,Ambala
5.1787,7.1126,33.2,56.47,Ambala
7.1791,7.4561,34.67,47.92,Ambala
5.7866,7.0198,34.62,50.62,Ambala
5.4163,6.2693,33.73,56.02,Ambala
1.2386,5.4742,30.68,71.33,Ambala
4.7239,7.0692,30.14,66.7,Ambala
6.9221,7.4419,30.58,66.54,Ambala
7.2998,7.6862,32.21,60.11,Ambala
5.5126,7.2542,33.21,58.9,Ambala
6.3101,6.8678,33.78,49.8,Ambala
6.691,7.0661,34.24,48.56,Ambala
3.7894,6.9566,33.57,48.32,Ambala
6.859,7.1582,33.14,50.24,Ambala
5.7367,6.907,33.04,51.08,Ambala
6.1771,7.0421,30.87,66.38,Ambala
6.9137,7.524,32.49,59.99,Ambala
2.3834,7.2432,29.9,74.13,Ambala
4.1162,6.7106,29.97,73.2,Ambala
2.8044,6.8515,29.21,79.54,Ambala
3.4951,7.0774,28.44,79.16,Ambala
6.2498,7.4626,29.2,73.87,Ambala
7.4978,7.6452,30.26,64.24,Ambala
7.4162,7.5648,31.11,57.62,Ambala
6.7512,7.0831,32.35,55.04,Ambala
6.6799,7.0807,31.73,63.16,Ambala
4.523,6.5561,29.32,73.9,Ambala
5.9563,7.0514,28.65,76.32,Ambala
6.5045,7.0385,30.15,68.79,Ambala
5.7353,6.3329,29.6,73.31,Ambala
4.9555,6.7044,27.19,83.85,Ambala
3.095,7.207,27.5,81.03,Ambala
4.1141,7.1069,27.94,82.14,Ambala
5.454,7.1914,26.98,87.37,Ambala
5.9729,7.4018,28.15,78.19,Ambala
5.9405,7.4902,27.39,85.61,Ambala
5.7943,7.5374,27.64,82.87,Ambala
7.2571,7.476,28.78,74.56,Ambala
6.9065,7.555,29.29,74.55,Ambala
6.0629,7.3608,29.88,73.04,Ambala
2.0791,6.995,27.89,78.59,Ambala
3.0206,6.8863,28.08,79.36,Ambala
4.4162,6.9168,29.09,76.33,Ambala
6.6638,7.1758,28.82,79.66,Ambala
4.213,7.0529,26.67,85.47,Ambala
4.4354,6.7435,26.5,88.02,Ambala
4.2835,7.085,27.69,82.1,Ambala
6.4558,7.0716,28.56,76.35,Ambala
5.0062,6.7798,29.14,72.19,Ambala
6.5863,6.9319,29.09,73.04,Ambala
7.1114,7.284,29.06,74.39,Ambala
5.9969,7.0771,29.44,68.41,Ambala
4.9896,7.1364,28.23,77.02,Ambala
6.163,7.1465,29.61,72.48,Ambala
2.7446,7.0687,28.37,79.31,Ambala
6.7121,7.1326,28.97,78.95,Ambala
5.7866,6.9509,28.76,81.82,Ambala
5.4218,6.9732,28.42,78.9,Ambala
3.7524,6.833,26.33,86.2,Ambala
6.4541,6.9113,28.29,78.77,Ambala
6.3785,6.9072,28.78,76.52,Ambala
4.2802,6.6828,26.62,85.46,Ambala
6.7236,6.929,28.35,75.67,Ambala
2.4293,6.8042,27.38,80.89,Ambala
5.3417,6.6938,27.22,78.65,Ambala
5.7691,6.7008,26.63,84.45,Ambala
4.6882,6.5906,27.12,81.67,Ambala
6.4644,6.7738,26.82,79.67,Ambala
6.8304,6.9103,26.53,74.29,Ambala
6.4687,6.5784,26.84,70.83,Ambala
6.318,6.5194,27.19,71.82,Ambala
6.4711,6.6924,26.97,73.36,Ambala
6.4769,6.7032,26.79,73.94,Ambala
6.1186,6.4939,27.36,73.33,Ambala
5.2754,6.318,27.28,71.92,Ambala
5.7154,5.9117,27.13,70.66,Ambala
5.999,6.2306,27.2,70.08,Ambala
5.9414,6.1642,27.48,69.15,Ambala
5.7878,6.2222,27.88,66.33,Ambala
6.1601,6.3115,27.92,66.03,Ambala
6.4135,6.4284,27.9,64.64,Ambala
6.15,6.3547,28.39,61.6,Ambala
5.849,6.2426,29.22,57.33,Ambala
5.789,6.06,28.8,59.27,Ambala
5.269,5.8603,28.26,61.94,Ambala
5.2099,5.7869,28.97,65.97,Ambala
4.7654,5.4569,29.2,65.25,Ambala
4.5223,5.4374,26.75,72.8,Ambala
6.0235,6.053,27.62,62.23,Ambala
5.6856,5.958,27.76,57.42,Ambala
5.6021,5.8618,27.6,57.32,Ambala
4.8067,5.4722,27.46,61.32,Ambala
4.8691,5.0796,26.97,61.67,Ambala
5.3376,5.7019,28.23,55.32,Ambala
5.2894,5.7221,27.89,55.41,Ambala
5.2505,5.6328,28.4,56.53,Ambala
4.5278,5.0868,28.58,61.2,Ambala
4.0826,4.7842,29.52,58.07,Ambala
4.663,5.0335,29.06,56.54,Ambala
4.2161,5.1127,28.42,56.56,Ambala
4.1892,4.7899,27.63,58.69,Ambala
5.4017,5.4703,26.79,61.21,Ambala
5.5236,5.6998,27.06,55.38,Ambala
5.7533,5.7646,27.16,50.45,Ambala
5.5176,5.5579,26.69,46.98,Ambala
5.4785,5.5387,25.68,47.0,Ambala
5.7943,5.8027,25.25,45.9,Ambala
5.8154,5.8546,24.72,40.76,Ambala
5.837,5.8531,24.23,36.42,Ambala
5.8253,5.8507,24.59,36.49,Ambala
5.724,5.7588,24.07,38.69,Ambala
5.635,5.6602,23.93,37.59,Ambala
5.5937,5.5997,23.71,38.1,Ambala
5.4648,5.5622,23.52,37.87,Ambala
5.1922,5.3333,24.22,35.18,Ambala
5.1713,5.1876,24.74,35.78,Ambala
4.5353,5.0832,24.12,36.9,Ambala
5.1,5.1804,23.71,38.07,Ambala
5.1914,5.2826,23.1,38.06,Ambala
5.1187,5.1466,22.93,34.89,Ambala
5.0155,5.1809,23.17,33.44,Ambala
5.0962,5.1192,23.37,33.71,Ambala
5.1854,5.2097,22.38,36.13,Ambala
4.8924,5.1703,22.61,33.65,Ambala
4.5816,4.7237,22.57,31.99,Ambala
3.8914,4.7266,20.88,33.77,Ambala
4.5557,4.7083,21.29,35.46,Ambala
4.3699,4.7899,21.84,36.08,Ambala
4.6694,4.7441,21.3,38.16,Ambala
4.6385,4.7921,22.14,36.4,Ambala
4.2271,4.464,21.8,37.84,Ambala
4.3445,4.5259,20.72,42.58,Ambala
4.6622,4.7642,20.4,39.34,Ambala
4.8022,4.8571,20.16,35.53,Ambala
4.8458,4.8614,19.93,32.68,Ambala
4.7582,4.7606,20.38,29.29,Ambala
4.6519,4.6874,20.94,24.75,Ambala
4.2674,4.3853,19.14,28.99,Ambala
4.165,4.2602,20.72,26.68,Ambala
4.0884,4.1522,20.79,32.74,Ambala
4.267,4.2698,19.75,36.75,Ambala
4.3591,4.3692,18.75,36.44,Ambala
4.4443,4.4491,17.97,33.79,Ambala
4.4851,4.4875,18.38,30.91,Ambala
4.374,4.3781,18.15,30.8,Ambala
4.2785,4.3111,19.46,28.52,Ambala
4.0937,4.1362,18.76,31.73,Ambala
3.9828,4.0728,19.44,30.75,Ambala
4.2118,4.2182,20.12,31.19,Ambala
3.3982,4.0778,19.02,35.26,Ambala
4.0183,4.1374,19.86,31.35,Ambala
4.1767,4.2,20.66,28.52,Ambala
4.0322,4.1347,20.76,31.82,Ambala
4.129,4.1345,20.51,31.4,Ambala
4.2118,4.2358,19.28,25.96,Ambala
3.7824,4.086,19.86,22.32,Ambala
3.7286,3.8314,17.74,28.47,Ambala
3.6406,3.7738,17.87,30.01,Ambala
3.6456,3.943,17.92,33.54,Ambala
3.7781,3.8582,17.99,30.24,Ambala
3.6667,3.7944,16.52,30.16,Ambala
3.6768,3.7392,17.13,29.85,Ambala
3.7051,3.8258,17.81,29.11,Ambala
3.072,3.6888,17.95,31.73,Ambala
2.8649,3.474,17.41,33.99,Ambala
3.3257,3.7013,17.42,34.82,Ambala
3.0089,3.5686,18.08,34.3,Ambala
3.324,3.6518,19.49,33.13,Ambala
2.803,3.6782,16.79,36.49,Ambala
3.0703,3.5292,16.35,35.49,Ambala
3.6655,3.763,15.82,35.57,Ambala
3.3883,3.8635,14.81,30.89,Ambala
3.3706,3.7603,15.83,27.19,Ambala
3.8722,3.8844,15.6,27.96,Ambala
3.781,3.816,15.76,25.96,Ambala
3.7891,3.8066,16.31,23.81,Ambala
3.9703,3.9763,16.14,24.57,Ambala
3.8287,3.9302,16.13,23.82,Ambala
3.9895,4.0342,17.01,19.51,Ambala
3.9283,3.9367,16.39,19.74,Ambala
3.4214,3.5592,15.47,23.76,Ambala
1.9714,3.1097,14.29,38.14,Ambala
3.7406,3.7464,14.18,35.28,Ambala
3.7826,3.8419,14.81,25.61,Ambala
3.485,3.8354,15.93,24.9,Ambala
3.541,3.6725,14.58,29.05,Ambala
3.4483,3.5424,14.3,32.43,Ambala
2.8046,3.4171,14.16,39.27,Ambala
3.444,3.4918,15.3,50.95,Ambala
3.5323,3.5467,15.89,53.07,Ambala
2.8615,3.5834,16.53,44.21,Ambala
3.221,3.421,16.52,43.73,Ambala
3.4495,3.5431,16.4,42.24,Ambala
1.9812,2.7257,15.65,47.71,Ambala
1.0193,2.3465,10.32,84.78,Ambala
2.7571,3.3058,10.55,70.75,Ambala
3.6994,3.7438,9.94,60.9,Ambala
4.0078,4.0315,8.78,45.67,Ambala
4.0198,4.0553,8.67,41.99,Ambala
4.134,4.1434,8.84,37.74,Ambala
4.1431,4.2449,9.98,34.21,Ambala
3.0394,4.0147,11.87,32.76,Ambala
3.1584,3.809,13.34,40.69,Ambala
2.5015,3.2107,11.7,54.62,Ambala
1.626,3.7517,11.7,54.03,Ambala
3.2278,4.1381,12.0,49.04,Ambala
4.2492,4.3356,11.44,48.77,Ambala
4.1208,4.5509,12.7,44.26,Ambala
2.2344,4.2228,13.51,39.89,Ambala
3.8638,4.0322,16.02,38.4,Ambala
3.4918,4.2972,15.23,42.04,Ambala
2.5135,4.1666,15.49,40.7,Ambala
1.7815,3.467,16.75,48.5,Ambala
0.5177,3.0072,13.62,79.64,Ambala
3.1238,4.0678,11.89,81.28,Ambala
2.9402,4.3224,12.92,71.91,Ambala
3.5237,4.429,15.57,54.81,Ambala
3.5129,4.1575,15.68,50.87,Ambala
4.0008,4.3999,15.27,57.79,Ambala
4.165,4.7006,14.84,57.32,Ambala
3.3744,4.6658,15.34,51.81,Ambala
3.4488,4.6272,16.48,45.18,Ambala
2.761,4.3018,16.56,44.63,Ambala
2.5642,3.9178,15.49,60.06,Ambala
4.2864,4.6318,14.33,61.94,Ambala
4.5864,4.8907,13.84,51.33,Ambala
3.3278,4.8108,15.25,41.95,Ambala
4.6817,4.8413,13.76,42.9,Ambala
5.1866,5.2025,14.05,45.62,Ambala
5.172,5.239,16.37,39.83,Ambala
4.9985,5.0813,15.82,41.37,Ambala
5.1919,5.2361,16.07,42.67,Ambala
4.6238,5.2978,16.72,41.16,Ambala
4.8502,5.0506,18.83,37.95,Ambala
4.7203,5.0664,20.06,45.6,Ambala
4.3771,5.1782,20.24,51.49,Ambala
4.3214,5.0453,20.88,50.71,Ambala
3.7037,5.2255,21.63,48.09,Ambala
4.1321,5.0148,20.77,48.28,Ambala
3.9778,4.6836,18.19,50.43,Ambala
5.557,5.5721,16.58,39.39,Ambala
5.8068,5.8517,16.48,36.12,Ambala
5.9542,5.9861,16.72,32.54,Ambala
5.6902,5.7499,17.61,33.33,Ambala
5.9575,6.0482,18.08,36.83,Ambala
5.8735,6.0506,18.86,34.22,Ambala
4.3956,5.6299,19.9,31.84,Ambala
4.7942,5.5586,20.39,38.25,Ambala
5.9206,5.9767,18.76,37.99,Ambala
5.4622,6.1608,17.76,37.87,Ambala
6.0494,6.1421,17.29,37.34,Ambala
6.2383,6.2566,17.77,32.19,Ambala
6.138,6.1807,18.25,32.99,Ambala
5.0014,5.5282,17.88,41.4,Ambala
3.9355,5.4802,16.88,56.95,Ambala
4.3231,5.561,18.09,49.78,Ambala
5.1298,5.9134,18.61,46.14,Ambala
5.0599,5.771,14.02,62.26,Ambala
6.48,6.581,14.37,40.02,Ambala
6.3077,6.5261,15.16,37.67,Ambala
6.2242,6.589,16.43,35.2,Ambala
6.1843,6.4999,18.61,34.75,Ambala
3.2213,6.0946,20.18,41.99,Ambala
6.3778,6.4418,19.08,47.69,Ambala
6.605,6.7152,19.75,40.9,Ambala
6.4829,6.594,20.64,35.61,Ambala
6.6475,6.8938,21.85,34.97,Ambala
6.3492,6.511,23.38,34.76,Ambala
6.2287,6.4579,25.88,35.51,Ambala
6.1452,6.4536,26.67,35.37,Ambala
6.5196,6.7927,26.04,32.66,Ambala
6.8014,6.93,24.7,29.93,Ambala
6.9487,6.9955,26.18,31.63,Ambala
6.6331,6.7795,27.88,32.95,Ambala
6.5414,6.775,28.07,32.26,Ambala
6.6478,6.8534,28.85,32.2,Ambala
6.389,6.8784,28.38,30.62,Ambala
6.3053,6.9456,30.01,30.66,Ambala
6.9979,7.0522,29.42,30.19,Ambala
7.2394,7.2818,28.34,25.07,Ambala
7.0262,7.1498,28.46,25.15,Ambala
3.1908,6.9972,29.0,24.77,Ambala
2.1233,6.2966,25.86,47.75,Ambala
5.2668,6.2926,26.24,42.72,Ambala
6.4867,6.9828,23.72,29.52,Ambala
7.421,7.5847,23.57,24.2,Ambala
7.6087,7.7282,23.0,23.76,Ambala
7.6894,7.9555,23.95,23.14,Ambala
7.7258,7.8394,26.24,23.14,Ambala
7.6805,7.8259,27.99,23.66,Ambala
7.6663,7.8386,29.19,22.61,Ambala
7.4844,7.6651,29.79,24.6,Ambala
7.6558,7.7938,31.18,22.85,Ambala
7.6982,7.86,32.37,21.2,Ambala
7.375,7.6469,32.25,18.99,Ambala
7.2684,7.5233,33.51,17.13,Ambala
6.4279,7.2802,32.65,16.73,Ambala
7.2617,7.4868,34.81,15.97,Ambala
6.8441,7.3306,34.37,19.96,Ambala
5.8555,7.451,33.28,28.03,Ambala
6.9166,7.3795,31.48,31.83,Ambala
7.199,7.4134,30.32,30.15,Ambala
7.6894,7.9102,29.14,25.9,Ambala
7.511,7.758,30.0,23.88,Ambala
7.1705,7.7141,30.43,22.97,Ambala
7.4806,7.853,31.24,21.32,Ambala
6.8206,7.5718,32.07,21.66,Ambala
6.4397,7.4105,30.24,31.79,Ambala
8.2723,8.5032,29.65,22.21,Ambala
7.1513,7.9404,30.52,19.25,Ambala
2.8188,6.701,30.23,26.54,Ambala
6.9026,7.5007,30.52,27.81,Ambala
7.8137,8.0318,32.27,21.83,Ambala
7.3572,7.92,33.31,19.53,Ambala
7.7112,7.9697,35.01,19.33,Ambala
7.4794,7.8934,35.69,18.94,Ambala
7.14,7.6932,34.82,17.84,Ambala
6.7022,7.4126,34.34,24.31,Ambala
7.0349,7.379,34.59,22.02,Ambala
6.8585,7.5451,34.2,26.69,Ambala
7.5823,7.8871,34.05,27.59,Ambala
7.5132,7.7342,35.23,23.83,Ambala
7.3694,7.9042,35.98,20.93,Ambala
6.1512,7.2204,35.5,22.98,Ambala
6.1303,7.4352,33.77,26.45,Ambala
7.4086,7.7321,33.12,29.97,Ambala
7.3622,7.8046,32.83,36.35,Ambala
6.8215,7.9954,33.47,30.56,Ambala
4.9474,7.4052,32.79,34.59,Ambala
5.1151,7.1148,29.82,49.29,Ambala
7.4844,7.6018,31.77,40.1,Ambala
7.6586,7.9716,34.11,31.15,Ambala
7.2852,7.7837,34.78,29.32,Ambala
7.4398,7.7986,34.51,31.35,Ambala
7.7107,8.0551,35.19,24.34,Ambala
7.2377,7.7767,33.8,26.78,Ambala
6.9065,7.7604,32.81,35.34,Ambala
7.8506,8.0059,32.79,34.64,Ambala
4.8144,8.1317,31.49,44.62,Ambala
8.1641,8.2375,32.07,34.89,Ambala
8.2579,8.4187,33.26,24.0,Ambala
8.1895,8.3633,36.0,22.24,Ambala
7.8514,8.0909,38.0,19.0,Ambala
7.2007,7.4654,37.79,22.84,Ambala
5.9597,7.0061,37.24,28.44,Ambala
6.0689,6.9322,31.57,51.03,Ambala
4.8048,7.9399,31.9,45.32,Ambala
6.8342,7.8089,31.79,43.82,Ambala
7.8852,8.0395,32.97,40.98,Ambala
7.0838,8.0086,32.58,38.62,Ambala
8.1487,8.2673,32.54,35.8,Ambala
7.4678,8.0969,34.04,34.34,Ambala
7.8871,8.0575,34.9,33.68,Ambala
6.3019,7.8367,34.37,36.73,Ambala
7.0274,7.6896,33.02,43.27,Ambala
5.7698,7.2038,32.24,44.3,Ambala
6.4188,7.0094,30.01,60.2,Ambala
4.0757,6.8767,33.28,53.61,Ambala
4.2631,7.1239,30.78,63.31,Ambala
5.3755,7.121,29.49,57.27,Ambala
6.3814,7.3927,29.83,54.75,Ambala
7.7198,7.7782,31.37,47.47,Ambala
7.5365,7.7671,32.56,48.19,Ambala
6.51,6.9624,32.93,51.5,Ambala
5.7278,7.0397,32.17,58.07,Ambala
5.5961,7.2962,32.48,55.37,Ambala
1.824,6.899,30.97,65.36,Ambala
2.526,7.0889,27.72,82.23,Ambala
3.6852,7.3308,28.79,74.97,Ambala
6.6214,7.4791,30.44,67.43,Ambala
5.467,7.1314,30.65,68.78,Ambala
6.5729,7.5586,30.65,66.2,Ambala
6.3979,7.4849,31.92,58.31,Ambala
6.2078,7.3452,31.67,65.05,Ambala
6.1625,7.2871,31.56,64.36,Ambala
6.3598,7.0735,30.71,64.79,Ambala
6.901,7.2638,31.47,59.09,Ambala
6.5942,7.1698,32.19,56.16,Ambala
6.2098,6.936,32.23,56.22,Ambala
5.1694,6.6509,31.13,62.79,Ambala
3.6298,6.5182,28.7,74.28,Ambala
6.6259,7.26,29.19,73.49,Ambala
5.8442,7.5816,29.95,69.58,Ambala
5.5994,7.4412,30.16,71.02,Ambala
5.9611,7.2067,29.78,75.05,Ambala
5.2502,6.7162,30.29,70.66,Ambala
5.1209,7.115,31.14,61.06,Ambala
6.5566,7.5982,31.83,58.84,Ambala
4.0435,7.3049,29.99,67.92,Ambala
5.5462,7.2641,30.93,65.92,Ambala
5.8198,7.5941,29.21,74.22,Ambala
6.2263,7.4861,29.91,72.7,Ambala
5.9146,7.3627,28.09,80.0,Ambala
5.8548,7.289,28.79,77.92,Ambala
5.9899,6.9929,29.46,74.03,Ambala
4.0692,6.9029,29.3,74.43,Ambala
5.652,6.7778,28.5,76.16,Ambala
4.9658,6.7766,27.33,85.68,Ambala
5.0537,7.2175,27.78,82.55,Ambala
3.5815,7.0872,27.51,82.32,Ambala
3.6569,6.6485,26.42,88.43,Ambala
2.8248,6.3415,26.82,88.68,Ambala
5.2541,6.8885,28.17,82.06,Ambala
4.5821,6.5758,28.38,80.13,Ambala
5.6522,6.737,28.97,75.08,Ambala
5.2438,6.84,29.78,73.57,Ambala
2.5001,6.5234,27.4,85.32,Ambala
4.7261,6.6898,28.64,80.25,Ambala
3.853,6.8206,28.75,80.78,Ambala
5.6765,6.5134,28.85,79.99,Ambala
5.6366,6.2942,28.41,81.14,Ambala
5.4108,6.5664,27.92,81.06,Ambala
6.1877,6.7817,28.79,78.81,Ambala
6.5282,6.833,27.78,79.95,Ambala
6.7195,7.0274,28.37,78.97,Ambala
7.0781,7.457,27.44,80.36,Ambala
7.1306,7.3092,28.21,72.23,Ambala
6.5693,7.1258,29.48,64.21,Ambala
2.8766,6.8508,27.24,82.69,Ambala
4.4635,6.7915,27.27,82.88,Ambala
4.0224,6.6557,27.44,84.36,Ambala
4.2226,6.973,28.33,79.0,Ambala
4.9106,6.821,28.17,79.81,Ambala
5.4046,6.5748,27.35,83.14,Ambala
3.7687,6.127,27.2,84.46,Ambala
6.259,6.7973,27.65,82.54,Ambala
6.9346,7.1669,27.35,82.55,Ambala
6.1378,7.0877,27.03,84.22,Ambala
3.5897,6.804,28.12,75.67,Ambala
5.6614,6.9353,28.36,79.97,Ambala
5.023,6.773,27.16,89.02,Ambala
1.9555,6.4027,26.56,86.83,Ambala
5.118,6.743,26.07,88.18,Ambala
6.4913,6.881,25.62,85.27,Ambala
6.2129,6.7661,26.13,82.55,Ambala
6.5244,6.701,26.24,86.65,Ambala
5.8843,6.6072,26.49,82.26,Ambala
5.6006,6.5042,26.6,80.91,Ambala
6.5842,6.671,26.39,80.19,Ambala
6.3199,6.7613,26.5,78.4,Ambala
6.1238,6.6262,26.19,78.93,Ambala
5.7571,6.5148,26.58,78.27,Ambala
6.4615,6.6264,26.42,77.1,Ambala
6.271,6.5971,26.56,75.98,Ambala
6.1022,6.594,26.56,76.22,Ambala
6.5136,6.5424,26.65,73.59,Ambala
4.609,6.4786,27.4,67.69,Ambala
4.9366,6.5026,27.1,70.67,Ambala
6.6775,6.7073,27.28,63.71,Ambala
6.4658,6.6818,27.19,53.72,Ambala
6.343,6.5138,27.09,53.42,Ambala
5.9146,6.3214,26.03,62.48,Ambala
3.8114,6.2772,25.4,79.85,Ambala
1.967,6.1858,23.31,89.31,Ambala
5.7962,6.289,24.03,81.07,Ambala
6.1512,6.2815,24.53,71.16,Ambala
5.6501,6.1313,25.13,64.94,Ambala
5.4924,5.8409,25.92,61.38,Ambala
5.244,5.7898,26.16,65.1,Ambala
5.8565,6.0254,26.32,68.34,Ambala
6.1039,6.2741,25.62,60.85,Ambala
6.1337,6.1493,25.11,54.29,Ambala
6.1241,6.1332,25.59,55.07,Ambala
6.0257,6.1488,24.46,61.74,Ambala
5.9873,6.1051,24.27,61.29,Ambala
6.0485,6.0631,24.5,61.28,Ambala
6.1022,6.1332,24.63,61.11,Ambala
5.9681,6.0142,25.99,55.38,Ambala
5.7336,5.8298,25.61,58.56,Ambala
5.4914,5.615,25.77,60.78,Ambala
5.4384,5.7214,25.84,57.98,Ambala
5.1662,5.4749,26.24,54.8,Ambala
5.1233,5.4773,25.9,58.23,Ambala
5.5778,5.6371,25.41,56.65,Ambala
5.6467,5.7122,24.72,52.7,Ambala
5.4931,5.6078,25.0,46.62,Ambala
5.5207,5.7254,24.51,46.8,Ambala
5.5145,5.7566,23.92,47.78,Ambala
5.6611,5.7379,23.69,45.35,Ambala
5.5222,5.6064,25.26,44.6,Ambala
5.2234,5.4046,25.62,42.4,Ambala
5.2951,5.4614,23.66,46.32,Ambala
4.4503,4.987,24.81,37.7,Ambala
4.7071,4.9322,23.02,41.41,Ambala
5.1,5.3083,22.07,45.76,Ambala
5.2123,5.3796,21.8,44.2,Ambala
4.8667,5.1209,21.81,41.31,Ambala
4.5187,4.6812,21.46,42.94,Ambala
4.5377,4.8223,21.42,42.41,Ambala
4.1582,4.5533,20.67,45.96,Ambala
4.5929,4.8007,20.47,48.39,Ambala
4.1717,4.6889,21.01,47.44,Ambala
3.5402,4.1143,20.25,53.13,Ambala
3.8131,4.4537,20.07,53.4,Ambala
3.9497,4.5902,21.12,48.56,Ambala
4.2641,4.6538,22.15,48.26,Ambala
3.875,4.519,21.44,51.25,Ambala
3.881,4.5298,20.36,53.46,Ambala
3.8911,4.6315,19.88,49.85,Ambala
3.517,4.3428,20.0,48.89,Ambala
3.2873,4.2127,20.05,46.26,Ambala
4.1537,4.3706,20.64,43.02,Ambala
3.4282,4.1695,20.54,44.12,Ambala
3.4037,4.2178,19.22,45.2,Ambala
3.1723,4.1486,19.32,43.31,Ambala
3.3689,3.5856,17.92,51.76,Ambala
2.4492,3.4666,18.18,51.15,Ambala
2.0134,3.5558,18.56,51.29,Ambala
2.2726,3.6941,18.54,49.0,Ambala
3.1759,3.5568,18.3,52.45,Ambala
3.9103,3.9684,16.59,50.88,Ambala
4.145,4.2113,15.81,50.06,Ambala
4.2874,4.3015,15.82,49.14,Ambala
4.3154,4.3267,15.66,43.0,Ambala
4.1287,4.1969,15.58,37.47,Ambala
4.2194,4.2202,15.55,34.98,Ambala
4.2144,4.2245,16.82,33.06,Ambala
4.1364,4.14,16.54,34.05,Ambala
4.0819,4.0942,15.72,40.74,Ambala
4.026,4.0318,16.61,38.38,Ambala
3.8177,3.8695,16.99,37.19,Ambala
4.0118,4.0181,16.73,37.1,Ambala
4.0006,4.0049,16.31,37.01,Ambala
3.8376,3.9624,16.73,36.09,Ambala
3.5138,3.9137,16.24,40.61,Ambala
3.0766,3.8114,16.24,40.69,Ambala
2.6966,3.5976,16.23,42.45,Ambala
3.6437,3.7174,17.71,41.77,Ambala
3.6862,3.8316,17.0,42.56,Ambala
3.895,3.9583,16.17,38.67,Ambala
3.9041,3.9242,16.98,37.03,Ambala
3.7978,3.8215,16.91,36.98,Ambala
